timestamp,health_index,reconstruction_error,power_kva,spindle_motor_temp_c,session_id,hi_smooth,err_smooth,health_degradation_rate,health_acceleration,is_anomalous,anomaly_frequency,consecutive_anomaly_count,power_trend,spindle_temp_trend
2026-04-01 09:45:00,100.0,0.2557,12.513,28.0,1,100.0,0.3803476800000001,-1.0687775062317507e-14,3.661049413225385e-15,0,0.0,0,-0.027900000000001382,-2.558881546071857e-15
2026-04-01 09:50:00,100.0,0.2401,12.826,28.0,1,100.0,0.3522981440000001,-8.02616805371239e-15,2.661607008605118e-15,0,0.0,0,0.024257142857142696,-5.370337278681663e-16
2026-04-01 09:55:00,100.0,0.2359,13.836,28.0,1,100.0,0.3290185152000001,1.1316383166446345e-15,9.157806370357024e-15,0,0.0,0,0.1485,-4.890777674315949e-16
2026-04-01 10:00:00,100.0,0.244,13.987,29.0,1,100.0,0.3120148121600001,4.18449845697207e-15,3.0528601403274353e-15,0,0.0,0,0.20047619047619125,0.08333333333333594
2026-04-01 10:05:00,100.0,0.2264,13.712,29.0,1,100.0,0.2948918497280001,2.711827374186215e-15,-1.472671082785855e-15,0,0.0,0,0.19303333333333428,0.11666666666666788
2026-04-01 10:10:00,100.0,0.2071,14.273,29.0,1,100.0,0.2773334797824001,1.501481690724924e-15,-1.210345683461291e-15,0,0.0,0,0.20931515151515118,0.1272727272727278
2026-04-01 10:15:00,100.0,0.2027,14.543,29.0,1,100.0,0.2624067838259201,9.203458907695814e-17,-1.4094471016479657e-15,0,0.0,0,0.2209545454545454,0.12727272727272776
2026-04-01 10:20:00,100.0,0.1893,14.733,29.0,1,100.0,0.24778542706073609,5.901515728939022e-16,4.98116983816944e-16,0,0.0,0,0.22647902097902087,0.1223776223776232
2026-04-01 10:25:00,100.0,0.1757,15.685,29.0,1,100.0,0.23336834164858888,5.901515728939022e-16,0.0,0,0.0,0,0.2743041958041957,0.12587412587412639
2026-04-01 10:30:00,100.0,0.154,14.874,29.0,1,100.0,0.21749467331887112,5.901515728939022e-16,0.0,0,0.0,0,0.2832972027972032,0.1223776223776222
2026-04-01 10:35:00,100.0,0.1428,14.146,29.0,1,100.0,0.2025557386550969,5.901515728939022e-16,0.0,0,0.0,0,0.2311713286713289,0.11188811188811183
2026-04-01 10:40:00,100.0,0.1385,13.298,29.0,1,100.0,0.18974459092407753,5.901515728939022e-16,0.0,0,0.0,0,0.13847552447552516,0.09440559440559512
2026-04-01 10:45:00,100.0,0.1458,16.295,29.0,1,100.0,0.18095567273926205,5.901515728939022e-16,0.0,0,0.0,0,0.15617482517482517,0.06993006993006959
2026-04-01 10:50:00,100.0,0.1314,13.998,30.0,1,100.0,0.17104453819140963,5.901515728939022e-16,0.0,0,0.0,0,0.07330769230769235,0.07692307692307697
2026-04-01 10:55:00,100.0,0.1284,13.7,30.0,1,100.0,0.16251563055312773,5.901515728939022e-16,0.0,0,0.0,0,0.016692307692307687,0.06993006993006964
2026-04-01 11:00:00,100.0,0.159,13.97,30.0,1,100.0,0.1618125044425022,5.901515728939022e-16,0.0,0,0.0,0,-0.021723776223776328,0.09440559440559469
2026-04-01 11:05:00,100.0,0.1625,15.103,30.0,1,100.0,0.16195000355400177,5.901515728939022e-16,0.0,0,0.0,0,-0.028944055944056093,0.11188811188811099
2026-04-01 11:10:00,100.0,0.1897,13.968,31.0,1,100.0,0.16750000284320143,5.901515728939022e-16,0.0,0,0.0,0,-0.06404545454545403,0.16083916083916178
2026-04-01 11:15:00,100.0,0.2067,13.175,31.0,1,100.0,0.17534000227456115,5.901515728939022e-16,0.0,0,0.0,0,-0.11524125874125865,0.1958041958041968
2026-04-01 11:20:00,100.0,0.2152,13.977,31.0,1,100.0,0.1833120018196489,5.901515728939022e-16,0.0,0,0.0,0,-0.11738811188811187,0.21678321678321727
2026-04-01 11:25:00,100.0,0.2218,13.478,31.0,1,100.0,0.19100960145571913,5.901515728939022e-16,0.0,0,0.0,0,-0.09016783216783239,0.22377622377622403
2026-04-01 11:30:00,100.0,0.2333,14.881,31.0,1,100.0,0.19946768116457533,5.901515728939022e-16,0.0,0,0.0,0,-0.030416083916083633,0.216783216783218
2026-04-01 11:35:00,100.0,0.2392,13.164,31.0,1,100.0,0.20741414493166027,5.901515728939022e-16,0.0,0,0.0,0,-0.06984265734265738,0.1958041958041958
2026-04-01 11:40:00,100.0,0.2493,13.347,31.0,1,100.0,0.21579131594532824,5.901515728939022e-16,0.0,0,0.0,0,-0.13390909090909042,0.16083916083916086
2026-04-01 11:45:00,100.0,0.2214,13.622,31.0,1,100.0,0.21691305275626263,5.901515728939022e-16,0.0,0,0.0,0,-0.05151398601398567,0.11188811188811251
2026-04-01 11:50:00,100.0,0.2249,13.741,31.0,1,100.0,0.21851044220501012,5.901515728939022e-16,0.0,0,0.0,0,-0.05025874125874048,0.09440559440559364
2026-04-01 11:55:00,100.0,0.2252,15.351,31.0,1,100.0,0.2198483537640081,5.901515728939022e-16,0.0,0,0.0,0,0.0011713286713288975,0.06993006993007
2026-04-01 18:30:00,100.0,0.3715,13.369,34.0,2,100.0,0.3715,,,0,0.0,0,,
2026-04-01 18:35:00,100.0,0.4312,19.867,34.0,2,100.0,0.38344,,,0,0.0,0,,
2026-04-01 18:40:00,100.0,0.4189,13.273,34.0,2,100.0,0.39053200000000005,,,0,0.0,0,,
2026-04-01 18:45:00,100.0,0.4104,14.3,34.0,2,100.0,0.39450560000000007,-1.4348824475542892e-14,,0,0.0,0,-0.38010000000000127,-5.62964186522407e-15
2026-04-01 18:50:00,100.0,0.3922,12.587,33.0,2,100.0,0.3940444800000001,-1.0687775062317507e-14,3.661049413225385e-15,0,0.0,0,-0.7131000000000003,-0.20000000000000254
